pkg_name,pkg_size,category,sub_category,country,platform,device_brand_name,lang,osv,bundle_size,adx_times,aff_times,direct_times,request14,impression14,click14,ctr14,cvr14,sim_clickconvir_score,sim_clickconvf_score,sim_installir_score,sim_installf_score,pkgBundleWeight,pkgBundleWeightSim
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,10,4.75359,11,31,5,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.129672,-2.907395
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.871201,31,56,7,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.194891,-2.744193
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,30,3.367296,56,3,11,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.849342,-2.917201
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,5.1,1.791759,3,0,31,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.577197,-3.648536
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,2.484907,0,1,56,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.626543,-3.109908
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,5.433722,1,5,3,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.230311,-3.08034
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,0,5,7,0,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,2.772589,7,11,1,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.82864,-3.023549
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.772589,11,31,5,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.828929,-3.138336
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,5.1,1.609438,31,56,7,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.629968,-3.207202
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ALCATEL ONE TOUCH,ENGLISH,UNKNOWN,2.639057,56,3,11,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.132107,-3.276441
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ONEPLUS,ENGLISH,30,2.833213,3,0,3,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.857392,-3.118681
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.78419,0,1,0,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.226783,-2.85387
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,FANTEC,OTHERS,10,3.433987,1,5,1,651,109,1,0.009174312,0,-5.505331,-8.001323,-20.723266,-20.723266,-3.663495,-3.004302
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,6.632002,5,7,5,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.38141,-2.978199
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,1.609438,7,11,7,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.819567,-2.870794
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.091042,11,31,11,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.885592,-2.875471
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.295837,31,56,31,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.932879,-2.993645
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,2.302585,56,3,56,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.996649,-3.263536
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,5.1,3.465736,3,0,3,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.6159,-2.968506
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,7,2.197225,0,5,0,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.236858,-2.930969
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.583519,1,7,1,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.043646,-3.052539
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,UNKNOW,2.079442,5,11,5,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.777952,-2.992055
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,8.1.1,3.526361,7,31,7,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.038383,-2.869738
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,4.174387,11,56,11,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.029165,-2.778164
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.401197,31,3,31,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.18797,-2.979103
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.890372,56,0,56,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.750883,-2.795568
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.688879,3,1,3,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.206735,-2.902962
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,10,2.833213,0,5,0,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.739044,-2.968353
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,10,3.663562,1,7,1,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.186652,-3.147071
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.791759,5,11,5,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.638609,-3.171239
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,2.890372,7,31,7,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.711247,-2.924007
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,1.94591,11,56,11,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.295837,31,3,3,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.763781,-2.812115
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,2.639057,56,0,0,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.818757,-2.983685
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,2.484907,3,1,1,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.673143,-3.013727
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,11,2.302585,0,5,5,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.022433,-2.585303
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.7612,1,7,7,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.003359,-2.888526
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.639057,5,11,11,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.743085,-2.896436
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,4.007333,7,31,31,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.044129,-3.078329
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,11.0.0,4.75359,11,56,56,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.253706,-2.979838
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,UND_,6,3.091042,31,3,3,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.069152,-2.786523
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.094345,56,0,0,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.087016,-3.233474
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,7.1,2.397895,3,5,1,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.760649,-3.133959
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,0.693147,0,7,5,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.944439,1,11,7,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.701129,-2.824838
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,2.772589,5,31,11,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.224043,-2.657941
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.079442,7,56,31,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.268496,-2.76506
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,-20.72326584,11,3,56,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,ENGLISH,10,1.94591,31,0,3,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.641752,-2.924918
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,30,3.583519,56,1,0,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.03442,-3.019373
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.044522,3,5,1,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.702701,-3.006438
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.091042,0,7,5,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.129186,-3.138635
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,3.401197,1,11,7,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.860687,-2.822693
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,4.356709,5,31,11,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.923383,-2.961476
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,5.351858,7,56,3,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.182771,-3.023337
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,ENGLISH,30,1.386294,11,3,0,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.596123,-3.147956
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.637586,31,0,1,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.235235,-2.959692
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,2.639057,56,1,5,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.743085,-2.896436
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.89182,3,5,7,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.794258,-2.899367
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,3.044522,0,7,11,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.034272,-2.928776
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,HINDI,5.1,1.098612,1,11,31,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.74457,-3.341057
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,0.693147,5,31,56,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.549448,-3.16543
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,11,0,7,56,3,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,6.0.1,2.564949,11,3,0,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.811906,-3.026223
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,2.995732,31,0,1,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.856261,-3.052793
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,5.1,2.079442,56,5,5,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.144116,-2.462114
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,10,2.772589,3,7,7,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.685581,-3.120635
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,3.044522,0,11,11,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.874022,-3.095981
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,-20.72326584,1,31,31,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,3.332205,5,56,56,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.094202,-2.833973
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.302585,7,3,3,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.806128,-3.187134
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.302585,11,0,0,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.840118,-2.756082
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,ENGLISH,10,3.688879,31,1,1,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.92619,-2.995161
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,3.332205,56,5,5,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.725513,-3.050461
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,8.1,2.833213,3,7,7,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.778257,-3.107587
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,3.367296,0,11,11,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.063888,-3.066255
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.583519,1,31,3,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.818985,-3.035065
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.890372,5,56,0,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.911638,-3.086336
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,ITEL,ENGLISH,9,1.609438,7,3,1,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.958183,-3.130219
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,10,-20.72326584,11,0,5,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,-20.72326584,31,1,7,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,11,2.833213,56,5,11,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.797008,-2.669108
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,0,3,7,31,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.433987,0,11,56,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.852508,-2.941713
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,7.1,2.079442,1,31,3,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.704673,-3.178171
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.951244,5,56,0,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.972894,-3.322237
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,10,1.098612,7,3,1,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.74457,-3.341057
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.772589,11,0,5,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.869708,-3.267126
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.70805,31,5,7,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.730534,-2.99395
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HUAWEI,HINDI,10,1.098612,56,7,11,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.49202,-2.91678
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.51086,3,11,31,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.004008,-2.829306
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.73767,0,31,56,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.873635,-2.999629
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.077537,1,56,3,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.270583,-2.961154
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,3.688879,5,3,0,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.955953,-2.778323
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,0,7,0,1,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.044522,11,1,5,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.004605,-3.010275
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,OTHERS,9,3.526361,31,5,7,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.918084,-2.975391
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.663439,56,7,11,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.271047,-2.812225
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,11,2.302585,3,11,3,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.754975,-2.650241
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.564949,0,31,0,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.821745,-3.166698
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.871201,1,56,1,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.816999,-2.853773
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,-20.72326584,5,3,5,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.94591,7,0,7,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.680881,-2.32104
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,6.0.1,4.882802,11,1,11,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.1795,-3.141709
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.70805,31,5,31,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.626437,-2.535665
